,Date.Stamped,Registrant.Name,Registration.Number,Document.Type,Short.Form.Name,Foreign.Principal.Name,Foreign.Principal.Country,url,filename
751,5/21/2021,"Levick Strategic Communications, LP",6642,Amendment, , , ,https://efile.fara.gov/docs/6642-Amendment-20210521-7.pdf,6642-Amendment-20210521-7.pdf
752,5/21/2021,"Levick Strategic Communications, LP",6642,Short-Form,"Levick, Richard S.", , ,https://efile.fara.gov/docs/6642-Short-Form-20210521-24.pdf,6642-Short-Form-20210521-24.pdf
753,5/21/2021,"Levick Strategic Communications, LP",6642,Short-Form,"Madden, Bryant W.", , ,https://efile.fara.gov/docs/6642-Short-Form-20210521-26.pdf,6642-Short-Form-20210521-26.pdf
755,2/12/2021,"Levick Strategic Communications, LP",6642,Supplemental Statement, , , ,https://efile.fara.gov/docs/6642-Supplemental-Statement-20210212-4.pdf,6642-Supplemental-Statement-20210212-4.pdf
756,1/11/2021,"Levick Strategic Communications, LP",6642,Amendment, , , ,https://efile.fara.gov/docs/6642-Amendment-20210111-6.pdf,6642-Amendment-20210111-6.pdf
757,10/23/2020,"Levick Strategic Communications, LP",6642,Amendment, , , ,https://efile.fara.gov/docs/6642-Amendment-20201023-5.pdf,6642-Amendment-20201023-5.pdf
758,10/23/2020,"Levick Strategic Communications, LP",6642,Supplemental Statement, , , ,https://efile.fara.gov/docs/6642-Supplemental-Statement-20201023-3.pdf,6642-Supplemental-Statement-20201023-3.pdf
759,9/15/2020,"Levick Strategic Communications, LP",6642,Amendment, , , ,https://efile.fara.gov/docs/6642-Amendment-20200915-4.pdf,6642-Amendment-20200915-4.pdf
760,4/28/2020,"Levick Strategic Communications, LP",6642,Amendment, , , ,https://efile.fara.gov/docs/6642-Amendment-20200428-3.pdf,6642-Amendment-20200428-3.pdf
761,4/28/2020,"Levick Strategic Communications, LP",6642,Supplemental Statement, , , ,https://efile.fara.gov/docs/6642-Supplemental-Statement-20200428-2.pdf,6642-Supplemental-Statement-20200428-2.pdf
762,1/22/2020,"Levick Strategic Communications, LP",6642,Short-Form,"Madden, Bryant W.", , ,https://efile.fara.gov/docs/6642-Short-Form-20200122-22.pdf,6642-Short-Form-20200122-22.pdf
764,1/22/2020,"Levick Strategic Communications, LP",6642,Short-Form,"Lovallo, John", , ,https://efile.fara.gov/docs/6642-Short-Form-20200122-20.pdf,6642-Short-Form-20200122-20.pdf
765,1/22/2020,"Levick Strategic Communications, LP",6642,Short-Form,"Levick, Richard S.", , ,https://efile.fara.gov/docs/6642-Short-Form-20200122-18.pdf,6642-Short-Form-20200122-18.pdf
766,11/22/2019,"Levick Strategic Communications, LP",6642,Short-Form,"Carr, Shahaley", , ,https://efile.fara.gov/docs/6642-Short-Form-20191122-14.pdf,6642-Short-Form-20191122-14.pdf
767,11/22/2019,"Levick Strategic Communications, LP",6642,Short-Form,"Wahlbrink, Nora", , ,https://efile.fara.gov/docs/6642-Short-Form-20191122-16.pdf,6642-Short-Form-20191122-16.pdf
768,10/30/2019,"Levick Strategic Communications, LP",6642,Supplemental Statement, , , ,https://efile.fara.gov/docs/6642-Supplemental-Statement-20191030-1.pdf,6642-Supplemental-Statement-20191030-1.pdf
769,10/24/2019,"Levick Strategic Communications, LP",6642,Amendment, , , ,https://efile.fara.gov/docs/6642-Amendment-20191024-2.pdf,6642-Amendment-20191024-2.pdf
770,10/18/2019,"Levick Strategic Communications, LP",6642,Short-Form,"Madden, Bryant W.", , ,https://efile.fara.gov/docs/6642-Short-Form-20191018-12.pdf,6642-Short-Form-20191018-12.pdf
771,10/18/2019,"Levick Strategic Communications, LP",6642,Exhibit AB, ,China Telecom (Americas) Corporation,CHINA,https://efile.fara.gov/docs/6642-Exhibit-AB-20191018-2.pdf,6642-Exhibit-AB-20191018-2.pdf
772,10/18/2019,"Levick Strategic Communications, LP",6642,Short-Form,"Lovallo, John", , ,https://efile.fara.gov/docs/6642-Short-Form-20191018-10.pdf,6642-Short-Form-20191018-10.pdf
773,4/1/2019,"Levick Strategic Communications, LP",6642,Amendment, , , ,https://efile.fara.gov/docs/6642-Amendment-20190401-1.pdf,6642-Amendment-20190401-1.pdf
774,4/1/2019,"Levick Strategic Communications, LP",6642,Exhibit C, , , ,https://efile.fara.gov/docs/6642-Exhibit-C-20190401-2.pdf,6642-Exhibit-C-20190401-2.pdf
775,3/6/2019,"Levick Strategic Communications, LP",6642,Short-Form,"Levick, Richard", , ,https://efile.fara.gov/docs/6642-Short-Form-20190306-4.pdf,6642-Short-Form-20190306-4.pdf
776,3/6/2019,"Levick Strategic Communications, LP",6642,Short-Form,"McAlpin, Derede", , ,https://efile.fara.gov/docs/6642-Short-Form-20190306-8.pdf,6642-Short-Form-20190306-8.pdf
777,3/6/2019,"Levick Strategic Communications, LP",6642,Short-Form,"Kroon, Joshua", , ,https://efile.fara.gov/docs/6642-Short-Form-20190306-2.pdf,6642-Short-Form-20190306-2.pdf
778,3/6/2019,"Levick Strategic Communications, LP",6642,Exhibit C, , , ,https://efile.fara.gov/docs/6642-Exhibit-C-20190306-1.pdf,6642-Exhibit-C-20190306-1.pdf
779,3/6/2019,"Levick Strategic Communications, LP",6642,Short-Form,"Lovallo, John", , ,https://efile.fara.gov/docs/6642-Short-Form-20190306-6.pdf,6642-Short-Form-20190306-6.pdf
780,3/6/2019,"Levick Strategic Communications, LP",6642,Registration Statement, , , ,https://efile.fara.gov/docs/6642-Registration-Statement-20190306-1.pdf,6642-Registration-Statement-20190306-1.pdf
782,3/16/2020,"Wu, Bruno Zheng",6611,Supplemental Statement,NA, , ,https://efile.fara.gov/docs/6611-Supplemental-Statement-20200316-1.pdf,6611-Supplemental-Statement-20200316-1.pdf
783,12/3/2018,"Wu, Bruno Zheng",6611,Registration Statement,NA, , ,https://efile.fara.gov/docs/6611-Registration-Statement-20181203-1.pdf,6611-Registration-Statement-20181203-1.pdf
784,12/3/2018,"Wu, Bruno Zheng",6611,Amendment,NA, , ,https://efile.fara.gov/docs/6611-Amendment-20181203-1.pdf,6611-Amendment-20181203-1.pdf
785,12/3/2018,"Wu, Bruno Zheng",6611,Exhibit AB,NA,Secretary General of National Committee on China-US relations as an affiliate of the Charhar Institute,CHINA,https://efile.fara.gov/docs/6611-Exhibit-AB-20181203-1.pdf,6611-Exhibit-AB-20181203-1.pdf
786,12/7/2022,Kobre & Kim LLP,6604,Supplemental Statement, , , ,https://efile.fara.gov/docs/6604-Supplemental-Statement-20221207-8.pdf,6604-Supplemental-Statement-20221207-8.pdf
787,8/9/2022,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20220809-26.pdf,6604-Amendment-20220809-26.pdf
788,7/14/2022,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20220714-25.pdf,6604-Amendment-20220714-25.pdf
789,7/5/2022,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20220705-24.pdf,6604-Amendment-20220705-24.pdf
790,7/5/2022,Kobre & Kim LLP,6604,Short-Form,"Kim, Michael", , ,https://efile.fara.gov/docs/6604-Short-Form-20220705-68.pdf,6604-Short-Form-20220705-68.pdf
792,7/5/2022,Kobre & Kim LLP,6604,Short-Form,"Sherwin, Michael", , ,https://efile.fara.gov/docs/6604-Short-Form-20220705-70.pdf,6604-Short-Form-20220705-70.pdf
793,5/31/2022,Kobre & Kim LLP,6604,Supplemental Statement, , , ,https://efile.fara.gov/docs/6604-Supplemental-Statement-20220531-7.pdf,6604-Supplemental-Statement-20220531-7.pdf
794,11/30/2021,Kobre & Kim LLP,6604,Supplemental Statement, , , ,https://efile.fara.gov/docs/6604-Supplemental-Statement-20211130-6.pdf,6604-Supplemental-Statement-20211130-6.pdf
795,11/11/2021,Kobre & Kim LLP,6604,Exhibit C, , , ,https://efile.fara.gov/docs/6604-Exhibit-C-20211111-2.pdf,6604-Exhibit-C-20211111-2.pdf
796,5/28/2021,Kobre & Kim LLP,6604,Supplemental Statement, , , ,https://efile.fara.gov/docs/6604-Supplemental-Statement-20210528-5.pdf,6604-Supplemental-Statement-20210528-5.pdf
797,5/24/2021,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20210524-23.pdf,6604-Amendment-20210524-23.pdf
798,12/14/2020,Kobre & Kim LLP,6604,Supplemental Statement, , , ,https://efile.fara.gov/docs/6604-Supplemental-Statement-20201214-4.pdf,6604-Supplemental-Statement-20201214-4.pdf
799,11/25/2020,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20201125-22.pdf,6604-Amendment-20201125-22.pdf
800,9/28/2020,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20200928-21.pdf,6604-Amendment-20200928-21.pdf
801,6/15/2020,Kobre & Kim LLP,6604,Supplemental Statement, , , ,https://efile.fara.gov/docs/6604-Supplemental-Statement-20200615-3.pdf,6604-Supplemental-Statement-20200615-3.pdf
803,5/12/2020,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20200512-15.pdf,6604-Amendment-20200512-15.pdf
804,5/12/2020,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20200512-12.pdf,6604-Amendment-20200512-12.pdf
805,5/12/2020,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20200512-13.pdf,6604-Amendment-20200512-13.pdf
806,5/12/2020,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20200512-14.pdf,6604-Amendment-20200512-14.pdf
807,5/12/2020,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20200512-20.pdf,6604-Amendment-20200512-20.pdf
808,5/12/2020,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20200512-16.pdf,6604-Amendment-20200512-16.pdf
809,5/12/2020,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20200512-17.pdf,6604-Amendment-20200512-17.pdf
810,5/12/2020,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20200512-18.pdf,6604-Amendment-20200512-18.pdf
811,5/12/2020,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20200512-19.pdf,6604-Amendment-20200512-19.pdf
812,1/30/2020,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20200130-11.pdf,6604-Amendment-20200130-11.pdf
813,12/2/2019,Kobre & Kim LLP,6604,Supplemental Statement, , , ,https://efile.fara.gov/docs/6604-Supplemental-Statement-20191202-2.pdf,6604-Supplemental-Statement-20191202-2.pdf
815,9/27/2019,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20190927-10.pdf,6604-Amendment-20190927-10.pdf
816,8/2/2019,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20190802-9.pdf,6604-Amendment-20190802-9.pdf
819,5/30/2019,Kobre & Kim LLP,6604,Supplemental Statement, , , ,https://efile.fara.gov/docs/6604-Supplemental-Statement-20190530-1.pdf,6604-Supplemental-Statement-20190530-1.pdf
820,5/20/2019,Kobre & Kim LLP,6604,Informational Materials, ,"Fujian Jinhua Integrated Circuit Company, Limited",CHINA,https://efile.fara.gov/docs/6604-Informational-Materials-20190520-10.pdf,6604-Informational-Materials-20190520-10.pdf
822,5/8/2019,6604,6604,Informational Materials, ,"Fujian Jinhua Integrated Circuit Company, Limited",CHINA,https://efile.fara.gov/docs/6604-Informational-Materials-20190508-17.pdf,6604-Informational-Materials-20190508-17.pdf
830,3/14/2019,Kobre & Kim LLP,6604,Short-Form,"Wilkins, Polly", , ,https://efile.fara.gov/docs/6604-Short-Form-20190314-62.pdf,6604-Short-Form-20190314-62.pdf
831,3/14/2019,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20190314-8.pdf,6604-Amendment-20190314-8.pdf
832,3/14/2019,Kobre & Kim LLP,6604,Exhibit AB, ,"Fujian Jinhua Integrated Circuit Company, Limited",CHINA,https://efile.fara.gov/docs/6604-Exhibit-AB-20190314-3.pdf,6604-Exhibit-AB-20190314-3.pdf
833,2/26/2019,Kobre & Kim LLP,6604,Short-Form,"Weightman, William", , ,https://efile.fara.gov/docs/6604-Short-Form-20190226-46.pdf,6604-Short-Form-20190226-46.pdf
834,2/26/2019,Kobre & Kim LLP,6604,Short-Form,"Wu, Shaun Z.", , ,https://efile.fara.gov/docs/6604-Short-Form-20190226-50.pdf,6604-Short-Form-20190226-50.pdf
835,2/26/2019,Kobre & Kim LLP,6604,Short-Form,"Wang, Nan", , ,https://efile.fara.gov/docs/6604-Short-Form-20190226-54.pdf,6604-Short-Form-20190226-54.pdf
836,2/26/2019,Kobre & Kim LLP,6604,Short-Form,"Zheng, Mengquan", , ,https://efile.fara.gov/docs/6604-Short-Form-20190226-48.pdf,6604-Short-Form-20190226-48.pdf
837,2/26/2019,Kobre & Kim LLP,6604,Short-Form,"Wang, Nan", , ,https://efile.fara.gov/docs/6604-Short-Form-20190226-52.pdf,6604-Short-Form-20190226-52.pdf
838,2/26/2019,Kobre & Kim LLP,6604,Short-Form,"Qiu, Mengyun", , ,https://efile.fara.gov/docs/6604-Short-Form-20190226-58.pdf,6604-Short-Form-20190226-58.pdf
839,2/26/2019,Kobre & Kim LLP,6604,Short-Form,"Ng, Michael", , ,https://efile.fara.gov/docs/6604-Short-Form-20190226-56.pdf,6604-Short-Form-20190226-56.pdf
841,1/25/2019,Kobre & Kim LLP,6604,Short-Form,"Barnes, Beaudre D.", , ,https://efile.fara.gov/docs/6604-Short-Form-20190125-60.pdf,6604-Short-Form-20190125-60.pdf
842,1/24/2019,Kobre & Kim LLP,6604,Short-Form,"Henoch, Robert", , ,https://efile.fara.gov/docs/6604-Short-Form-20190124-44.pdf,6604-Short-Form-20190124-44.pdf
843,1/10/2019,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20190110-6.pdf,6604-Amendment-20190110-6.pdf
844,1/10/2019,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20190110-5.pdf,6604-Amendment-20190110-5.pdf
845,1/9/2019,Kobre & Kim LLP,6604,Exhibit AB, ,"Fujian Jinhua Integrated Circuit Company, Limited",CHINA,https://efile.fara.gov/docs/6604-Exhibit-AB-20190109-2.pdf,6604-Exhibit-AB-20190109-2.pdf
846,1/9/2019,Kobre & Kim LLP,6604,Short-Form,"West, Hartley", , ,https://efile.fara.gov/docs/6604-Short-Form-20190109-40.pdf,6604-Short-Form-20190109-40.pdf
847,1/9/2019,Kobre & Kim LLP,6604,Short-Form,"Weems, L. Wade", , ,https://efile.fara.gov/docs/6604-Short-Form-20190109-38.pdf,6604-Short-Form-20190109-38.pdf
848,1/9/2019,Kobre & Kim LLP,6604,Short-Form,"Morrell, James C.", , ,https://efile.fara.gov/docs/6604-Short-Form-20190109-36.pdf,6604-Short-Form-20190109-36.pdf
849,1/9/2019,Kobre & Kim LLP,6604,Short-Form,"Kolton, Chad", , ,https://efile.fara.gov/docs/6604-Short-Form-20190109-42.pdf,6604-Short-Form-20190109-42.pdf
850,1/9/2019,Kobre & Kim LLP,6604,Short-Form,"Kolton, Chad", , ,https://efile.fara.gov/docs/6604-Short-Form-20190109-34.pdf,6604-Short-Form-20190109-34.pdf
851,1/9/2019,Kobre & Kim LLP,6604,Short-Form,"Hulsey, G. Scott", , ,https://efile.fara.gov/docs/6604-Short-Form-20190109-32.pdf,6604-Short-Form-20190109-32.pdf
852,1/9/2019,Kobre & Kim LLP,6604,Short-Form,"Kim, Michael S.", , ,https://efile.fara.gov/docs/6604-Short-Form-20190109-30.pdf,6604-Short-Form-20190109-30.pdf
853,12/22/2018,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20181222-3.pdf,6604-Amendment-20181222-3.pdf
854,11/7/2018,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20181107-2.pdf,6604-Amendment-20181107-2.pdf
855,10/31/2018,Kobre & Kim LLP,6604,Registration Statement, , , ,https://efile.fara.gov/docs/6604-Registration-Statement-20181031-1.pdf,6604-Registration-Statement-20181031-1.pdf
856,10/31/2018,Kobre & Kim LLP,6604,Short-Form,"Atkins, James", , ,https://efile.fara.gov/docs/6604-Short-Form-20181031-12.pdf,6604-Short-Form-20181031-12.pdf
857,10/31/2018,Kobre & Kim LLP,6604,Short-Form,"Haggerty, James", , ,https://efile.fara.gov/docs/6604-Short-Form-20181031-10.pdf,6604-Short-Form-20181031-10.pdf
858,10/31/2018,Kobre & Kim LLP,6604,Short-Form,"Hyman, Yakir", , ,https://efile.fara.gov/docs/6604-Short-Form-20181031-16.pdf,6604-Short-Form-20181031-16.pdf
859,10/31/2018,Kobre & Kim LLP,6604,Short-Form,"Kim, Michael", , ,https://efile.fara.gov/docs/6604-Short-Form-20181031-2.pdf,6604-Short-Form-20181031-2.pdf
860,10/31/2018,Kobre & Kim LLP,6604,Short-Form,"Zimmerman, Menucha", , ,https://efile.fara.gov/docs/6604-Short-Form-20181031-28.pdf,6604-Short-Form-20181031-28.pdf
861,10/31/2018,Kobre & Kim LLP,6604,Short-Form,"Opinsky, Howard", , ,https://efile.fara.gov/docs/6604-Short-Form-20181031-20.pdf,6604-Short-Form-20181031-20.pdf
862,10/31/2018,Kobre & Kim LLP,6604,Short-Form,"Rathmell, Robin", , ,https://efile.fara.gov/docs/6604-Short-Form-20181031-4.pdf,6604-Short-Form-20181031-4.pdf
863,10/31/2018,Kobre & Kim LLP,6604,Short-Form,"Rosborough, Danielle", , ,https://efile.fara.gov/docs/6604-Short-Form-20181031-6.pdf,6604-Short-Form-20181031-6.pdf
864,10/31/2018,Kobre & Kim LLP,6604,Short-Form,"Short, Jason", , ,https://efile.fara.gov/docs/6604-Short-Form-20181031-8.pdf,6604-Short-Form-20181031-8.pdf
865,10/31/2018,Kobre & Kim LLP,6604,Short-Form,"Singer, Philip", , ,https://efile.fara.gov/docs/6604-Short-Form-20181031-14.pdf,6604-Short-Form-20181031-14.pdf
866,10/31/2018,Kobre & Kim LLP,6604,Short-Form,"Wiseman, David", , ,https://efile.fara.gov/docs/6604-Short-Form-20181031-22.pdf,6604-Short-Form-20181031-22.pdf
867,10/31/2018,Kobre & Kim LLP,6604,Short-Form,"Wolf, Daniel", , ,https://efile.fara.gov/docs/6604-Short-Form-20181031-24.pdf,6604-Short-Form-20181031-24.pdf
868,10/31/2018,Kobre & Kim LLP,6604,Short-Form,"Zeff, Aharon", , ,https://efile.fara.gov/docs/6604-Short-Form-20181031-26.pdf,6604-Short-Form-20181031-26.pdf
869,10/31/2018,Kobre & Kim LLP,6604,Exhibit C, , , ,https://efile.fara.gov/docs/6604-Exhibit-C-20181031-1.pdf,6604-Exhibit-C-20181031-1.pdf
871,10/31/2018,Kobre & Kim LLP,6604,Short-Form,"Landman, Daniel", , ,https://efile.fara.gov/docs/6604-Short-Form-20181031-18.pdf,6604-Short-Form-20181031-18.pdf
872,10/23/2022,"Wilson Global Communications, LLC",6584,Supplemental Statement, , , ,https://efile.fara.gov/docs/6584-Supplemental-Statement-20221023-9.pdf,6584-Supplemental-Statement-20221023-9.pdf
