,Date.Stamped,Registrant.Name,Registration.Number,Document.Type,Short.Form.Name,Foreign.Principal.Name,Foreign.Principal.Country,Url
701,7/12/2019,"Racepoint Global, Inc.",6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190711-29.pdf
702,7/11/2019,"Racepoint Global, Inc.",6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190711-28.pdf
703,7/10/2019,"Racepoint Global, Inc.",6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190710-26.pdf
704,7/8/2019,"Racepoint Global, Inc.",6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190708-25.pdf
705,7/2/2019,"Racepoint Global, Inc.",6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190702-17.pdf
706,7/2/2019,6650,6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190702-115.pdf
707,7/2/2019,6650,6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190702-130.pdf
708,7/1/2019,"Racepoint Global, Inc.",6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190701-22.pdf
709,6/28/2019,"Racepoint Global, Inc.",6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190628-21.pdf
710,6/28/2019,6650,6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190628-129.pdf
711,6/26/2019,"Racepoint Global, Inc.",6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190626-20.pdf
712,6/24/2019,"Racepoint Global, Inc.",6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190624-19.pdf
713,6/20/2019,"Racepoint Global, Inc.",6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190620-23.pdf
714,6/18/2019,"Racepoint Global, Inc.",6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190618-24.pdf
715,6/13/2019,6650,6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190613-114.pdf
716,6/13/2019,6650,6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190613-128.pdf
717,6/11/2019,"Racepoint Global, Inc.",6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190611-18.pdf
718,6/10/2019,6650,6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190610-143.pdf
719,6/5/2019,"Racepoint Global, Inc.",6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190605-14.pdf
720,6/5/2019,"Racepoint Global, Inc.",6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190605-5.pdf
721,6/4/2019,"Racepoint Global, Inc.",6650,Amendment, , , ,https://efile.fara.gov/docs/6650-Amendment-20190604-1.pdf
722,6/3/2019,"Racepoint Global, Inc.",6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190603-7.pdf
723,5/29/2019,"Racepoint Global, Inc.",6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190529-15.pdf
724,5/29/2019,"Racepoint Global, Inc.",6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190529-6.pdf
725,5/28/2019,"Racepoint Global, Inc.",6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190528-27.pdf
726,5/22/2019,"Racepoint Global, Inc.",6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190522-2.pdf
727,5/20/2019,"Racepoint Global, Inc.",6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190520-3.pdf
728,5/16/2019,"Racepoint Global, Inc.",6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190516-12.pdf
729,5/16/2019,6650,6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190516-144.pdf
730,5/14/2019,"Racepoint Global, Inc.",6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190514-11.pdf
731,5/10/2019,"Racepoint Global, Inc.",6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190510-9.pdf
732,5/10/2019,"Racepoint Global, Inc.",6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190514-10.pdf
733,5/9/2019,"Racepoint Global, Inc.",6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190509-16.pdf
734,5/9/2019,"Racepoint Global, Inc.",6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190509-8.pdf
735,5/7/2019,6650,6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190507-142.pdf
736,5/7/2019,"Racepoint Global, Inc.",6650,Informational Materials, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Informational-Materials-20190507-1.pdf
737,3/15/2019,"Racepoint Global, Inc.",6650,Exhibit AB, ,Huawei Technologies USA,CHINA,https://efile.fara.gov/docs/6650-Exhibit-AB-20190315-1.pdf
738,3/15/2019,"Racepoint Global, Inc.",6650,Short-Form,"Weber, W. Lawrence", , ,https://efile.fara.gov/docs/6650-Short-Form-20190315-20.pdf
739,3/15/2019,"Racepoint Global, Inc.",6650,Short-Form,"Timms, Laurie", , ,https://efile.fara.gov/docs/6650-Short-Form-20190315-18.pdf
740,3/15/2019,"Racepoint Global, Inc.",6650,Short-Form,"Rechichi, Paul", , ,https://efile.fara.gov/docs/6650-Short-Form-20190315-16.pdf
741,3/15/2019,"Racepoint Global, Inc.",6650,Short-Form,"Potts, Anne", , ,https://efile.fara.gov/docs/6650-Short-Form-20190315-14.pdf
742,3/15/2019,"Racepoint Global, Inc.",6650,Short-Form,"Kane, Jacqueline F.", , ,https://efile.fara.gov/docs/6650-Short-Form-20190315-12.pdf
743,3/15/2019,"Racepoint Global, Inc.",6650,Exhibit C, , , ,https://efile.fara.gov/docs/6650-Exhibit-C-20190315-5.pdf
744,3/15/2019,"Racepoint Global, Inc.",6650,Short-Form,"Haber, Benjamin", , ,https://efile.fara.gov/docs/6650-Short-Form-20190315-8.pdf
745,3/15/2019,"Racepoint Global, Inc.",6650,Short-Form,"Drouin, Jenna", , ,https://efile.fara.gov/docs/6650-Short-Form-20190315-6.pdf
746,3/15/2019,"Racepoint Global, Inc.",6650,Short-Form,"Brown, Kristin", , ,https://efile.fara.gov/docs/6650-Short-Form-20190315-4.pdf
747,3/15/2019,"Racepoint Global, Inc.",6650,Short-Form,"Bardsley, Ralph Josiah", , ,https://efile.fara.gov/docs/6650-Short-Form-20190315-2.pdf
748,3/15/2019,"Racepoint Global, Inc.",6650,Registration Statement, , , ,https://efile.fara.gov/docs/6650-Registration-Statement-20190315-1.pdf
749,3/15/2019,"Racepoint Global, Inc.",6650,Short-Form,"Kadioglu, Tara", , ,https://efile.fara.gov/docs/6650-Short-Form-20190315-10.pdf
750,5/22/2021,6642,6642,Informational Materials, ,"Ad Hoc Board of Petroleos de Venezuela, S.A. (""PDVSA"") through Citgo Petroleum Corporation",VENEZUELA,https://efile.fara.gov/docs/6642-Informational-Materials-20210522-1.pdf
751,5/21/2021,"Levick Strategic Communications, LP",6642,Amendment, , , ,https://efile.fara.gov/docs/6642-Amendment-20210521-7.pdf
752,5/21/2021,"Levick Strategic Communications, LP",6642,Short-Form,"Levick, Richard S.", , ,https://efile.fara.gov/docs/6642-Short-Form-20210521-24.pdf
753,5/21/2021,"Levick Strategic Communications, LP",6642,Short-Form,"Madden, Bryant W.", , ,https://efile.fara.gov/docs/6642-Short-Form-20210521-26.pdf
754,5/21/2021,"Levick Strategic Communications, LP",6642,Exhibit AB, ,"Ad Hoc Board of Petroleos de Venezuela, S.A. (""PDVSA"") through Citgo Petroleum Corporation",VENEZUELA,https://efile.fara.gov/docs/6642-Exhibit-AB-20210521-4.pdf
755,2/12/2021,"Levick Strategic Communications, LP",6642,Supplemental Statement, , , ,https://efile.fara.gov/docs/6642-Supplemental-Statement-20210212-4.pdf
756,1/11/2021,"Levick Strategic Communications, LP",6642,Amendment, , , ,https://efile.fara.gov/docs/6642-Amendment-20210111-6.pdf
757,10/23/2020,"Levick Strategic Communications, LP",6642,Amendment, , , ,https://efile.fara.gov/docs/6642-Amendment-20201023-5.pdf
758,10/23/2020,"Levick Strategic Communications, LP",6642,Supplemental Statement, , , ,https://efile.fara.gov/docs/6642-Supplemental-Statement-20201023-3.pdf
759,9/15/2020,"Levick Strategic Communications, LP",6642,Amendment, , , ,https://efile.fara.gov/docs/6642-Amendment-20200915-4.pdf
760,4/28/2020,"Levick Strategic Communications, LP",6642,Amendment, , , ,https://efile.fara.gov/docs/6642-Amendment-20200428-3.pdf
761,4/28/2020,"Levick Strategic Communications, LP",6642,Supplemental Statement, , , ,https://efile.fara.gov/docs/6642-Supplemental-Statement-20200428-2.pdf
762,1/22/2020,"Levick Strategic Communications, LP",6642,Short-Form,"Madden, Bryant W.", , ,https://efile.fara.gov/docs/6642-Short-Form-20200122-22.pdf
763,1/22/2020,"Levick Strategic Communications, LP",6642,Exhibit AB, ,Low Taek Jho (through Kobre & Kim LLP),MALAYSIA,https://efile.fara.gov/docs/6642-Exhibit-AB-20200122-3.pdf
764,1/22/2020,"Levick Strategic Communications, LP",6642,Short-Form,"Lovallo, John", , ,https://efile.fara.gov/docs/6642-Short-Form-20200122-20.pdf
765,1/22/2020,"Levick Strategic Communications, LP",6642,Short-Form,"Levick, Richard S.", , ,https://efile.fara.gov/docs/6642-Short-Form-20200122-18.pdf
766,11/22/2019,"Levick Strategic Communications, LP",6642,Short-Form,"Carr, Shahaley", , ,https://efile.fara.gov/docs/6642-Short-Form-20191122-14.pdf
767,11/22/2019,"Levick Strategic Communications, LP",6642,Short-Form,"Wahlbrink, Nora", , ,https://efile.fara.gov/docs/6642-Short-Form-20191122-16.pdf
768,10/30/2019,"Levick Strategic Communications, LP",6642,Supplemental Statement, , , ,https://efile.fara.gov/docs/6642-Supplemental-Statement-20191030-1.pdf
769,10/24/2019,"Levick Strategic Communications, LP",6642,Amendment, , , ,https://efile.fara.gov/docs/6642-Amendment-20191024-2.pdf
770,10/18/2019,"Levick Strategic Communications, LP",6642,Short-Form,"Madden, Bryant W.", , ,https://efile.fara.gov/docs/6642-Short-Form-20191018-12.pdf
771,10/18/2019,"Levick Strategic Communications, LP",6642,Exhibit AB, ,China Telecom (Americas) Corporation,CHINA,https://efile.fara.gov/docs/6642-Exhibit-AB-20191018-2.pdf
772,10/18/2019,"Levick Strategic Communications, LP",6642,Short-Form,"Lovallo, John", , ,https://efile.fara.gov/docs/6642-Short-Form-20191018-10.pdf
773,4/1/2019,"Levick Strategic Communications, LP",6642,Amendment, , , ,https://efile.fara.gov/docs/6642-Amendment-20190401-1.pdf
774,4/1/2019,"Levick Strategic Communications, LP",6642,Exhibit C, , , ,https://efile.fara.gov/docs/6642-Exhibit-C-20190401-2.pdf
775,3/6/2019,"Levick Strategic Communications, LP",6642,Short-Form,"Levick, Richard", , ,https://efile.fara.gov/docs/6642-Short-Form-20190306-4.pdf
776,3/6/2019,"Levick Strategic Communications, LP",6642,Short-Form,"McAlpin, Derede", , ,https://efile.fara.gov/docs/6642-Short-Form-20190306-8.pdf
777,3/6/2019,"Levick Strategic Communications, LP",6642,Short-Form,"Kroon, Joshua", , ,https://efile.fara.gov/docs/6642-Short-Form-20190306-2.pdf
778,3/6/2019,"Levick Strategic Communications, LP",6642,Exhibit C, , , ,https://efile.fara.gov/docs/6642-Exhibit-C-20190306-1.pdf
779,3/6/2019,"Levick Strategic Communications, LP",6642,Short-Form,"Lovallo, John", , ,https://efile.fara.gov/docs/6642-Short-Form-20190306-6.pdf
780,3/6/2019,"Levick Strategic Communications, LP",6642,Registration Statement, , , ,https://efile.fara.gov/docs/6642-Registration-Statement-20190306-1.pdf
781,3/6/2019,"Levick Strategic Communications, LP",6642,Exhibit AB, ,Low Taek Jho (through Kobre & Kim LLP),MALAYSIA,https://efile.fara.gov/docs/6642-Exhibit-AB-20190306-1.pdf
782,3/16/2020,"Wu, Bruno Zheng",6611,Supplemental Statement,NA, , ,https://efile.fara.gov/docs/6611-Supplemental-Statement-20200316-1.pdf
783,12/3/2018,"Wu, Bruno Zheng",6611,Registration Statement,NA, , ,https://efile.fara.gov/docs/6611-Registration-Statement-20181203-1.pdf
784,12/3/2018,"Wu, Bruno Zheng",6611,Amendment,NA, , ,https://efile.fara.gov/docs/6611-Amendment-20181203-1.pdf
785,12/3/2018,"Wu, Bruno Zheng",6611,Exhibit AB,NA,Secretary General of National Committee on China-US relations as an affiliate of the Charhar Institute,CHINA,https://efile.fara.gov/docs/6611-Exhibit-AB-20181203-1.pdf
786,12/7/2022,Kobre & Kim LLP,6604,Supplemental Statement, , , ,https://efile.fara.gov/docs/6604-Supplemental-Statement-20221207-8.pdf
787,8/9/2022,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20220809-26.pdf
788,7/14/2022,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20220714-25.pdf
789,7/5/2022,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20220705-24.pdf
790,7/5/2022,Kobre & Kim LLP,6604,Short-Form,"Kim, Michael", , ,https://efile.fara.gov/docs/6604-Short-Form-20220705-68.pdf
791,7/5/2022,Kobre & Kim LLP,6604,Exhibit AB, ,Roman Arkadyevich Abramovich,RUSSIA,https://efile.fara.gov/docs/6604-Exhibit-AB-20220705-4.pdf
792,7/5/2022,Kobre & Kim LLP,6604,Short-Form,"Sherwin, Michael", , ,https://efile.fara.gov/docs/6604-Short-Form-20220705-70.pdf
793,5/31/2022,Kobre & Kim LLP,6604,Supplemental Statement, , , ,https://efile.fara.gov/docs/6604-Supplemental-Statement-20220531-7.pdf
794,11/30/2021,Kobre & Kim LLP,6604,Supplemental Statement, , , ,https://efile.fara.gov/docs/6604-Supplemental-Statement-20211130-6.pdf
795,11/11/2021,Kobre & Kim LLP,6604,Exhibit C, , , ,https://efile.fara.gov/docs/6604-Exhibit-C-20211111-2.pdf
796,5/28/2021,Kobre & Kim LLP,6604,Supplemental Statement, , , ,https://efile.fara.gov/docs/6604-Supplemental-Statement-20210528-5.pdf
797,5/24/2021,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20210524-23.pdf
798,12/14/2020,Kobre & Kim LLP,6604,Supplemental Statement, , , ,https://efile.fara.gov/docs/6604-Supplemental-Statement-20201214-4.pdf
799,11/25/2020,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20201125-22.pdf
800,9/28/2020,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20200928-21.pdf
801,6/15/2020,Kobre & Kim LLP,6604,Supplemental Statement, , , ,https://efile.fara.gov/docs/6604-Supplemental-Statement-20200615-3.pdf
802,5/28/2020,Kobre & Kim LLP,6604,Informational Materials, ,Low Taek Jho,MALAYSIA,https://efile.fara.gov/docs/6604-Informational-Materials-20200528-18.pdf
803,5/12/2020,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20200512-15.pdf
804,5/12/2020,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20200512-12.pdf
805,5/12/2020,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20200512-13.pdf
806,5/12/2020,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20200512-14.pdf
807,5/12/2020,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20200512-20.pdf
808,5/12/2020,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20200512-16.pdf
809,5/12/2020,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20200512-17.pdf
810,5/12/2020,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20200512-18.pdf
811,5/12/2020,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20200512-19.pdf
812,1/30/2020,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20200130-11.pdf
813,12/2/2019,Kobre & Kim LLP,6604,Supplemental Statement, , , ,https://efile.fara.gov/docs/6604-Supplemental-Statement-20191202-2.pdf
814,11/6/2019,Kobre & Kim LLP,6604,Informational Materials, ,Low Taek Jho,MALAYSIA,https://efile.fara.gov/docs/6604-Informational-Materials-20191106-16.pdf
815,9/27/2019,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20190927-10.pdf
816,8/2/2019,Kobre & Kim LLP,6604,Amendment, , , ,https://efile.fara.gov/docs/6604-Amendment-20190802-9.pdf
817,5/31/2019,Kobre & Kim LLP,6604,Informational Materials, ,Low Taek Jho,MALAYSIA,https://efile.fara.gov/docs/6604-Informational-Materials-20190531-14.pdf
